INFO:     Started server process [800934]
INFO:     Waiting for application startup.
🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
🦥 Unsloth Zoo will now patch everything to make training faster!
[Orchestrator] Loaded system prompt for mode 'attribute' from systemprompt_attribute.txt
[Init] Loading Qwen/Qwen3-VL-8B-Instruct on cuda …
Fetching 4 files:   0%|          | 0/4 [00:00<?, ?it/s]
Loading weights:  50%|████▉     | 372/750 [00:04<00:04, 87.40it/s, Materializing param=model.language_model.layers.33.self_attn.k_proj.weight]
Loading weights:  50%|████▉     | 372/750 [00:04<00:04, 87.40it/s, Materializing param=model.language_model.layers.33.self_attn.k_proj.weight]
Loading weights:  50%|████▉     | 373/750 [00:04<00:04, 87.40it/s, Materializing param=model.language_model.layers.33.self_attn.o_proj.weight]
Loading weights:  50%|████▉     | 373/750 [00:04<00:04, 87.40it/s, Materializing param=model.language_model.layers.33.self_attn.o_proj.weight]
Loading weights:  50%|████▉     | 374/750 [00:04<00:04, 87.40it/s, Materializing param=model.language_model.layers.33.self_attn.q_norm.weight]
Loading weights:  50%|████▉     | 374/750 [00:04<00:04, 87.40it/s, Materializing param=model.language_model.layers.33.self_attn.q_norm.weight]
Loading weights:  50%|█████     | 375/750 [00:04<00:04, 87.40it/s, Materializing param=model.language_model.layers.33.self_attn.q_proj.weight]
Loading weights:  50%|█████     | 375/750 [00:04<00:04, 87.40it/s, Materializing param=model.language_model.layers.33.self_attn.q_proj.weight]
Loading weights:  50%|█████     | 376/750 [00:04<00:04, 87.40it/s, Materializing param=model.language_model.layers.33.self_attn.v_proj.weight]
Loading weights:  50%|█████     | 376/750 [00:04<00:04, 87.40it/s, Materializing param=model.language_model.layers.33.self_attn.v_proj.weight]
Loading weights:  50%|█████     | 377/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.33.self_attn.v_proj.weight]
Loading weights:  50%|█████     | 377/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.input_layernorm.weight] 
Loading weights:  50%|█████     | 377/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.input_layernorm.weight]
Loading weights:  50%|█████     | 378/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.mlp.down_proj.weight]  
Loading weights:  50%|█████     | 378/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.mlp.down_proj.weight]
Loading weights:  51%|█████     | 379/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.mlp.gate_proj.weight]
Loading weights:  51%|█████     | 379/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.mlp.gate_proj.weight]
Loading weights:  51%|█████     | 380/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.mlp.up_proj.weight]  
Loading weights:  51%|█████     | 380/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.mlp.up_proj.weight]
Loading weights:  51%|█████     | 381/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.post_attention_layernorm.weight]
Loading weights:  51%|█████     | 381/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.post_attention_layernorm.weight]
Loading weights:  51%|█████     | 382/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.self_attn.k_norm.weight]        
Loading weights:  51%|█████     | 382/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.self_attn.k_norm.weight]
Loading weights:  51%|█████     | 383/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.self_attn.k_proj.weight]
Loading weights:  51%|█████     | 383/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.self_attn.k_proj.weight]
Loading weights:  51%|█████     | 384/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.self_attn.o_proj.weight]
Loading weights:  51%|█████     | 384/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.self_attn.o_proj.weight]
Loading weights:  51%|█████▏    | 385/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.self_attn.q_norm.weight]
Loading weights:  51%|█████▏    | 385/750 [00:04<00:04, 87.97it/s, Materializing param=model.language_model.layers.34.self_attn.q_norm.weight]
Loading weights:  51%|█████▏    | 386/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.34.self_attn.q_norm.weight]
Loading weights:  51%|█████▏    | 386/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.34.self_attn.q_proj.weight]
Loading weights:  51%|█████▏    | 386/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.34.self_attn.q_proj.weight]
Loading weights:  52%|█████▏    | 387/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.34.self_attn.v_proj.weight]
Loading weights:  52%|█████▏    | 387/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.34.self_attn.v_proj.weight]
Loading weights:  52%|█████▏    | 388/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.input_layernorm.weight] 
Loading weights:  52%|█████▏    | 388/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.input_layernorm.weight]
Loading weights:  52%|█████▏    | 389/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.mlp.down_proj.weight]  
Loading weights:  52%|█████▏    | 389/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.mlp.down_proj.weight]
Loading weights:  52%|█████▏    | 390/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.mlp.gate_proj.weight]
Loading weights:  52%|█████▏    | 390/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.mlp.gate_proj.weight]
Loading weights:  52%|█████▏    | 391/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.mlp.up_proj.weight]  
Loading weights:  52%|█████▏    | 391/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.mlp.up_proj.weight]
Loading weights:  52%|█████▏    | 392/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.post_attention_layernorm.weight]
Loading weights:  52%|█████▏    | 392/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.post_attention_layernorm.weight]
Loading weights:  52%|█████▏    | 393/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.self_attn.k_norm.weight]        
Loading weights:  52%|█████▏    | 393/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.self_attn.k_norm.weight]
Loading weights:  53%|█████▎    | 394/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.self_attn.k_proj.weight]
Loading weights:  53%|█████▎    | 394/750 [00:04<00:04, 79.57it/s, Materializing param=model.language_model.layers.35.self_attn.k_proj.weight]
Loading weights:  53%|█████▎    | 395/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.layers.35.self_attn.k_proj.weight]
Loading weights:  53%|█████▎    | 395/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.layers.35.self_attn.o_proj.weight]
Loading weights:  53%|█████▎    | 395/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.layers.35.self_attn.o_proj.weight]
Loading weights:  53%|█████▎    | 396/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.layers.35.self_attn.q_norm.weight]
Loading weights:  53%|█████▎    | 396/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.layers.35.self_attn.q_norm.weight]
Loading weights:  53%|█████▎    | 397/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.layers.35.self_attn.q_proj.weight]
Loading weights:  53%|█████▎    | 397/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.layers.35.self_attn.q_proj.weight]
Loading weights:  53%|█████▎    | 398/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.layers.35.self_attn.v_proj.weight]
Loading weights:  53%|█████▎    | 398/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.layers.35.self_attn.v_proj.weight]
Loading weights:  53%|█████▎    | 399/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.norm.weight]                      
Loading weights:  53%|█████▎    | 399/750 [00:04<00:04, 80.87it/s, Materializing param=model.language_model.norm.weight]
Loading weights:  53%|█████▎    | 400/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.attn.proj.bias]
Loading weights:  53%|█████▎    | 400/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.attn.proj.bias]
Loading weights:  53%|█████▎    | 401/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.attn.proj.weight]
Loading weights:  53%|█████▎    | 401/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.attn.proj.weight]
Loading weights:  54%|█████▎    | 402/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.attn.qkv.bias]   
Loading weights:  54%|█████▎    | 402/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.attn.qkv.bias]
Loading weights:  54%|█████▎    | 403/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.attn.qkv.weight]
Loading weights:  54%|█████▎    | 403/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.attn.qkv.weight]
Loading weights:  54%|█████▍    | 404/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.mlp.linear_fc1.bias]
Loading weights:  54%|█████▍    | 404/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.mlp.linear_fc1.bias]
Loading weights:  54%|█████▍    | 405/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.mlp.linear_fc1.weight]
Loading weights:  54%|█████▍    | 405/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.mlp.linear_fc1.weight]
Loading weights:  54%|█████▍    | 406/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.mlp.linear_fc2.bias]  
Loading weights:  54%|█████▍    | 406/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.mlp.linear_fc2.bias]
Loading weights:  54%|█████▍    | 407/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.mlp.linear_fc2.weight]
Loading weights:  54%|█████▍    | 407/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.mlp.linear_fc2.weight]
Loading weights:  54%|█████▍    | 408/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.norm1.bias]           
Loading weights:  54%|█████▍    | 408/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.norm1.bias]
Loading weights:  55%|█████▍    | 409/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.norm1.weight]
Loading weights:  55%|█████▍    | 409/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.norm1.weight]
Loading weights:  55%|█████▍    | 410/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.norm2.bias]  
Loading weights:  55%|█████▍    | 410/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.norm2.bias]
Loading weights:  55%|█████▍    | 411/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.norm2.weight]
Loading weights:  55%|█████▍    | 411/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.0.norm2.weight]
Loading weights:  55%|█████▍    | 412/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.attn.proj.bias]
Loading weights:  55%|█████▍    | 412/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.attn.proj.bias]
Loading weights:  55%|█████▌    | 413/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.attn.proj.weight]
Loading weights:  55%|█████▌    | 413/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.attn.proj.weight]
Loading weights:  55%|█████▌    | 414/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.attn.qkv.bias]   
Loading weights:  55%|█████▌    | 414/750 [00:04<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.attn.qkv.bias]
Loading weights:  55%|█████▌    | 415/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.attn.qkv.weight]
Loading weights:  55%|█████▌    | 415/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.attn.qkv.weight]
Loading weights:  55%|█████▌    | 416/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.mlp.linear_fc1.bias]
Loading weights:  55%|█████▌    | 416/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.mlp.linear_fc1.bias]
Loading weights:  56%|█████▌    | 417/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.mlp.linear_fc1.weight]
Loading weights:  56%|█████▌    | 417/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.mlp.linear_fc1.weight]
Loading weights:  56%|█████▌    | 418/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.mlp.linear_fc2.bias]  
Loading weights:  56%|█████▌    | 418/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.mlp.linear_fc2.bias]
Loading weights:  56%|█████▌    | 419/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.mlp.linear_fc2.weight]
Loading weights:  56%|█████▌    | 419/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.mlp.linear_fc2.weight]
Loading weights:  56%|█████▌    | 420/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.norm1.bias]           
Loading weights:  56%|█████▌    | 420/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.norm1.bias]
Loading weights:  56%|█████▌    | 421/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.norm1.weight]
Loading weights:  56%|█████▌    | 421/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.norm1.weight]
Loading weights:  56%|█████▋    | 422/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.norm2.bias]  
Loading weights:  56%|█████▋    | 422/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.norm2.bias]
Loading weights:  56%|█████▋    | 423/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.norm2.weight]
Loading weights:  56%|█████▋    | 423/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.1.norm2.weight]
Loading weights:  57%|█████▋    | 424/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.2.attn.proj.bias]
Loading weights:  57%|█████▋    | 424/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.2.attn.proj.bias]
Loading weights:  57%|█████▋    | 425/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.2.attn.proj.weight]
Loading weights:  57%|█████▋    | 425/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.2.attn.proj.weight]
Loading weights:  57%|█████▋    | 426/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.2.attn.qkv.bias]   
Loading weights:  57%|█████▋    | 426/750 [00:05<00:04, 80.87it/s, Materializing param=model.visual.blocks.2.attn.qkv.bias]
Loading weights:  57%|█████▋    | 427/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.attn.qkv.weight]
Loading weights:  57%|█████▋    | 427/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.attn.qkv.weight]
Loading weights:  57%|█████▋    | 428/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.mlp.linear_fc1.bias]
Loading weights:  57%|█████▋    | 428/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.mlp.linear_fc1.bias]
Loading weights:  57%|█████▋    | 429/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.mlp.linear_fc1.weight]
Loading weights:  57%|█████▋    | 429/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.mlp.linear_fc1.weight]
Loading weights:  57%|█████▋    | 430/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.mlp.linear_fc2.bias]  
Loading weights:  57%|█████▋    | 430/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.mlp.linear_fc2.bias]
Loading weights:  57%|█████▋    | 431/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.mlp.linear_fc2.weight]
Loading weights:  57%|█████▋    | 431/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.mlp.linear_fc2.weight]
Loading weights:  58%|█████▊    | 432/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.norm1.bias]           
Loading weights:  58%|█████▊    | 432/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.norm1.bias]
Loading weights:  58%|█████▊    | 433/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.norm1.weight]
Loading weights:  58%|█████▊    | 433/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.norm1.weight]
Loading weights:  58%|█████▊    | 434/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.norm2.bias]  
Loading weights:  58%|█████▊    | 434/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.norm2.bias]
Loading weights:  58%|█████▊    | 435/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.norm2.weight]
Loading weights:  58%|█████▊    | 435/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.2.norm2.weight]
Loading weights:  58%|█████▊    | 436/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.attn.proj.bias]
Loading weights:  58%|█████▊    | 436/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.attn.proj.bias]
Loading weights:  58%|█████▊    | 437/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.attn.proj.weight]
Loading weights:  58%|█████▊    | 437/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.attn.proj.weight]
Loading weights:  58%|█████▊    | 438/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.attn.qkv.bias]   
Loading weights:  58%|█████▊    | 438/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.attn.qkv.bias]
Loading weights:  59%|█████▊    | 439/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.attn.qkv.weight]
Loading weights:  59%|█████▊    | 439/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.attn.qkv.weight]
Loading weights:  59%|█████▊    | 440/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.mlp.linear_fc1.bias]
Loading weights:  59%|█████▊    | 440/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.mlp.linear_fc1.bias]
Loading weights:  59%|█████▉    | 441/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.mlp.linear_fc1.weight]
Loading weights:  59%|█████▉    | 441/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.mlp.linear_fc1.weight]
Loading weights:  59%|█████▉    | 442/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.mlp.linear_fc2.bias]  
Loading weights:  59%|█████▉    | 442/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.mlp.linear_fc2.bias]
Loading weights:  59%|█████▉    | 443/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.mlp.linear_fc2.weight]
Loading weights:  59%|█████▉    | 443/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.mlp.linear_fc2.weight]
Loading weights:  59%|█████▉    | 444/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.norm1.bias]           
Loading weights:  59%|█████▉    | 444/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.norm1.bias]
Loading weights:  59%|█████▉    | 445/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.norm1.weight]
Loading weights:  59%|█████▉    | 445/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.norm1.weight]
Loading weights:  59%|█████▉    | 446/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.norm2.bias]  
Loading weights:  59%|█████▉    | 446/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.norm2.bias]
Loading weights:  60%|█████▉    | 447/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.norm2.weight]
Loading weights:  60%|█████▉    | 447/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.3.norm2.weight]
Loading weights:  60%|█████▉    | 448/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.4.attn.proj.bias]
Loading weights:  60%|█████▉    | 448/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.4.attn.proj.bias]
Loading weights:  60%|█████▉    | 449/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.4.attn.proj.weight]
Loading weights:  60%|█████▉    | 449/750 [00:05<00:03, 80.87it/s, Materializing param=model.visual.blocks.4.attn.proj.weight]
Loading weights:  60%|██████    | 450/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.attn.proj.weight]
Loading weights:  60%|██████    | 450/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.attn.qkv.bias]   
Loading weights:  60%|██████    | 450/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.attn.qkv.bias]
Loading weights:  60%|██████    | 451/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.attn.qkv.weight]
Loading weights:  60%|██████    | 451/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.attn.qkv.weight]
Loading weights:  60%|██████    | 452/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.mlp.linear_fc1.bias]
Loading weights:  60%|██████    | 452/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.mlp.linear_fc1.bias]
Loading weights:  60%|██████    | 453/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.mlp.linear_fc1.weight]
Loading weights:  60%|██████    | 453/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.mlp.linear_fc1.weight]
Loading weights:  61%|██████    | 454/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.mlp.linear_fc2.bias]  
Loading weights:  61%|██████    | 454/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.mlp.linear_fc2.bias]
Loading weights:  61%|██████    | 455/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.mlp.linear_fc2.weight]
Loading weights:  61%|██████    | 455/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.mlp.linear_fc2.weight]
Loading weights:  61%|██████    | 456/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.norm1.bias]           
Loading weights:  61%|██████    | 456/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.norm1.bias]
Loading weights:  61%|██████    | 457/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.norm1.weight]
Loading weights:  61%|██████    | 457/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.norm1.weight]
Loading weights:  61%|██████    | 458/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.norm2.bias]  
Loading weights:  61%|██████    | 458/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.norm2.bias]
Loading weights:  61%|██████    | 459/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.norm2.weight]
Loading weights:  61%|██████    | 459/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.4.norm2.weight]
Loading weights:  61%|██████▏   | 460/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.attn.proj.bias]
Loading weights:  61%|██████▏   | 460/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.attn.proj.bias]
Loading weights:  61%|██████▏   | 461/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.attn.proj.weight]
Loading weights:  61%|██████▏   | 461/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.attn.proj.weight]
Loading weights:  62%|██████▏   | 462/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.attn.qkv.bias]   
Loading weights:  62%|██████▏   | 462/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.attn.qkv.bias]
Loading weights:  62%|██████▏   | 463/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.attn.qkv.weight]
Loading weights:  62%|██████▏   | 463/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.attn.qkv.weight]
Loading weights:  62%|██████▏   | 464/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.mlp.linear_fc1.bias]
Loading weights:  62%|██████▏   | 464/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.mlp.linear_fc1.bias]
Loading weights:  62%|██████▏   | 465/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.mlp.linear_fc1.weight]
Loading weights:  62%|██████▏   | 465/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.mlp.linear_fc1.weight]
Loading weights:  62%|██████▏   | 466/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.mlp.linear_fc2.bias]  
Loading weights:  62%|██████▏   | 466/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.mlp.linear_fc2.bias]
Loading weights:  62%|██████▏   | 467/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.mlp.linear_fc2.weight]
Loading weights:  62%|██████▏   | 467/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.mlp.linear_fc2.weight]
Loading weights:  62%|██████▏   | 468/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.norm1.bias]           
Loading weights:  62%|██████▏   | 468/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.norm1.bias]
Loading weights:  63%|██████▎   | 469/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.norm1.weight]
Loading weights:  63%|██████▎   | 469/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.norm1.weight]
Loading weights:  63%|██████▎   | 470/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.norm2.bias]  
Loading weights:  63%|██████▎   | 470/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.norm2.bias]
Loading weights:  63%|██████▎   | 471/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.norm2.weight]
Loading weights:  63%|██████▎   | 471/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.5.norm2.weight]
Loading weights:  63%|██████▎   | 472/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.6.attn.proj.bias]
Loading weights:  63%|██████▎   | 472/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.6.attn.proj.bias]
Loading weights:  63%|██████▎   | 473/750 [00:05<00:01, 203.73it/s, Materializing param=model.visual.blocks.6.attn.proj.weight]
